video_id,title,description,published_at,channel_id,channel_title,category_id,category_name,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
eGtv2IYi1TM,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4211 | 9 Oct 2024 | Teaser,"Click here to subscribe to SAB: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

Episode 4211: Navratri Decorations
--------------------------------------------------------
Tapu Sena contacts the mandap decorator, but he refuses the job. Undeterred, they reach out to another decorator. Will they succeed in managing the wedding arrangements without Bhide's guidance?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Nitish Bhaluni
Episodes No - Ep 4211 | 9 Oct 2024
Produced By - Asit Kumar Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sab #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo #16yearsoftmkoc  #4000episodes

About the show: 
----------------------------------------------------------------------
Taarak Mehta Ka Ooltah Chashmah is a SAB Comedy Show inspired by the famous humorous column, Duniya Ne Undha Chashmah written by the eminent Gujarati writer, Mr. Tarak Mehta. This show revolves around the Gada family which consists of businessman, Jethalal Champaklal Gada, Jethalal's wife, Daya & their naughty son, Tipendra Gada living in Gokuldham Co-operative Society, and covers topical issues that are socially relevant. This hilarious show will surely tickle your funny bone.

Click here to watch the episode of Taarak Mehta Ka Ooltah Chashmah :
https://www.sonyliv.com/shows/taarak-mehta-ka-ooltah-chashmah-1000293800

NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4211 | 9 Oct 2024 | Teaser",2024-10-09T15:30:14Z,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,Entertainment,"['Nitish Bhaluni', 'तारक मेहता', 'Ooltah Chashmah', 'sab tv channel', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'sab tv funny show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'tmkoc todays episode', 'taark mehta new episodes', 'tmkoc teaser today', 'tmkoc new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'tmkoc funny episode', 'tmkoc', 'tmkoc episode 4211', 'taarak mehta ka ooltah chashma teaser episode 4211']",PT10M24S,hd,false,1550895,24941,0,0,825
lMafs0RXsIU,Shrutika Talks About Her Love Story | BiggBoss 18,"Things that never end: 
* Shrutika ki love storiyaan ✅
* Humaare liye aapka pyaar! ✅

Dekhiye #BiggBoss18, Mon-Fri raat 10 baje aur Sat-Sun 9:30 baje, sirf #Colors aur #JioCinema par.  

#ChaahatPandey #AvinashMishra #KaranVeerMehra #RajatDalal #ShilpaShirodkar #MuskanBamne #TajinderBagga #NyrraaBanerji #Shrutika ##ChumDarang  #EishaSingh

Subscribe to Colors TV: http://www.youtube.com/user/colorstv?sub_confirmation=1

Follow us on Google+: https://plus.google.com/+colorstv
Follow us on Facebook: https://www.facebook.com/ColorsTV
Follow us on Twitter: https://twitter.com/ColorsTV",2024-10-07T09:00:46Z,UCLNItyVW0epTrMVA3DxQglg,Colors,24,Entertainment,"['colors tv', 'colorstv', 'hindi serials']",PT1M22S,hd,false,867608,9176,0,0,427
Bwwr9myB2tU,Yeh Rishta Kya Kehlata Hai PROMO | 9th October 2024,Yeh Rishta Kya Kehlata Hai PROMO | 9th October 2024,2024-10-09T02:23:50Z,UCyETxeA3DlwsK5Eu3lo_XIA,India Forums Hindi,24,Entertainment,"['yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai today episode', 'yeh rishta kya kehlata hai today full episode', 'yeh rishta kya kehlata hai new promo', 'yeh rishta kya kehlata hai new episode', 'yeh rishta kya kehlata hai full episode', 'yeh rishta kya kehlata hai latest update', 'yeh rishta kya kehlata hai full episode today', 'star plus yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai leap promo', 'yeh rishta kya kehlata hai aaj ka full episode']",PT52S,hd,false,747240,6703,0,0,114
2OC0pg8LfSk,NANA KATEKAR - REAL ESTATE AGENT || Hyderabad Diaries,"For Business Inquiry : hyderabaddiariesoffice@gmail.com

Second Channel:
Hyderabad Diaries Vlogs: www.youtube.com/hyderabaddiariesvlogs",2024-10-09T14:00:02Z,UCQ86kqo-kULs8EU8ZqQTE1A,Hyderabad Diaries,24,Entertainment,"['Hyderabad', 'Diaries', 'hyderabadi comedy', 'hyderabadi', 'movie', 'pati', 'patni', 'family', 'sister', 'behen', 'bhai', 'joint family', 'padosan', 'padosi', 'brother in law', 'saala', 'bhaijaan', 'pappa', 'ammi', 'mom', 'dad', 'bawa', 'gullu dada', 'akbar bin tabbar', 'altaf', 'shahrukh', 'zainab', 'aarti', 'hyderabadi dialogue', 'viral', 'trending']",PT16M49S,hd,false,206716,6835,0,0,360
ACeSW9hV7dw,"VILLAIN - LIFE OF A GANGSTER | Trailer | Ardhendu, Tamanna | Adilaxmi Ent | Puja 2024 | Sidharth","The SAGA of Bloodshed and Power Begins!!
Witness the unique story of the rise of a Hero to Glory and take control of the World only when he becomes the Villain!
He is the Hero of his Story, and the ""VILLAIN"".
Witness the rise of Villaingiri with the Official Trailer.
The battle is about to begin. This Dussehra. #Villain 

Stay tuned to @sidharthmusicofficial and @AdilaxmiEntertainment for more updates 🔥
#Villain #firstglimpse #RealStar #Ardhendu #TamannaVyas #KMuraliKrishna #AdilaxmiEntertainment #AdikandaSahu #ComingSoon #ActionFilmOfTheYear #Villaingiri #Dussehra 

Movie Credits:
Lead Actors: Ardhendu & Tamanna
Supporting Actors: Bobby Mishra, Samaresh Routray, Hara Rath, K.K, Braja Singh, Mamuni Mishra, Usasi Mishra, Trupti Sinha, Raju Das, Somu, Pragyan

Banner: Adilaxmi Entertainment
Produced by: Adikanda Sahu
Directed by: K. Murali Krishna
Cinematography (DOP): Pratap Rout
Script Writer: Debidutta Mohanty
Action Directors: Devraj Master (Hyderabad), Sailendra Parida
Choreographers: Lubun-Tubun, Biddu
Music: Japani Bhai
Lyrics: Tapu Nayak, Bapu Goswami & Ranjan Nayak
Background Score: Nabs & Saroj
Sound Design: Abhishek Tripathy
Editor: Manas Kumar Sahoo
DI-VFX: Biswajit Swain
DI Lab: FilmX
Post Production: Srujan Films
Motion Graphics: The Nayak Studios
Publicity Designs: M Factor
Stills & Making (BTS): Cross X Photography
Graphics: The Factor
PR & Marketing: Sambit Jena
Associate Editor- Prangya Priyadarshan 
Subtitle - R Anshuman Dash
Post Production Supervisor - R Anshuman Dash
Edit Studio - Pupul Films

Music Label: Sidharth Music
FM Partner: 91.9 Sidharth FM
Channel Partner: Sidharrth TV
Promotional Partner: Sidharth Gold
-----------------------------------------------------
Watch & Subscribe to our other YouTube Channels:
👉 Sidharth TV: http://www.youtube.com/c/SidharthTV 
👉 Sidharth Music: http://www.youtube.com/c/SidharthMusic 
👉 Sidharth Bhakti: https://www.youtube.com/c/SidharthBhakti
👉 Namita Agrawal : https://www.youtube.com/c/NamitaAgrawal 
------------------------------------------------------
Enjoy & stay connected with us!
👉 Like us on Facebook: https://www.facebook.com/sidharthmusicodia/ 
👉 Follow us on Twitter:  https://twitter.com/sidharth_tv
👉 Follow us on Instagram: https://www.instagram.com/sidharthmusicofficial/
------------------------------------------------------
#villain  #Ardhendu #TamannaVyas  #AdilaxmiEntertainment #sidharthmusic",2024-10-08T16:20:08Z,UCl14vsKo26SS8OcHedmmaPw,Sidharth Music,10,Music,"['sidharth music', 'siddharth music', 'sidharth music channel', 'sidharth music new odia song', 'sidharth music new video', 'oriya song', 'odia song new', 'odia song video', 'Villain Odia Film', 'Villain New Odia Movie', 'Tamanna New Odia Film', 'Ardhendu New Odia Film', 'Sidharth Music New Movie', 'New Odia Movie 2024', 'Villain odia Movie trailer', 'Villain trailer Sidharth Music', 'ardhendu villain', 'ardhendu new song', 'tamanna new odia song', 'villain new odia film', 'villain odia trailer', 'villain trailer']",PT1M49S,hd,false,160585,7714,0,0,684
Lo3cR2NnKpc,Kabhi Main Kabhi Tum Episode 26 | Fahad Mustafa | Hania Aamir | 7 Oct 2024 (Eng Sub) | ARY Digital,"Watch all the episode of Kabhi Main Kabhi Tum here: https://bit.ly/3zNNsGu

Kabhi Main Kabhi Tum | Episode 26 | Digitally Presented by Master Paints , foodpanda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir | 7 October 2024 | ARY Digital Drama 

The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.

Writer: Farhat Ishtiaq
Directed by: Badar Mehmood
 
Cast:
Fahad Mustafa as Mustafa
Hania Aamir as Sharjeena
Emmad Irfani as Adeel
Javed Sheikh as Iftekhar 
Bushra Ansari as Shagufta
Maya Khan as Sidra
Naeema Butt as Rubab
Tauseeq Haider,
Yousuf Bashir Qureshi.

Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital

#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButt

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.

Subscribe: https://bit.ly/2PiWK68

Join ARY Digital on Whatsapp
 👉 https://bit.ly/3LnAbHU",2024-10-07T16:00:23Z,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital HD,24,Entertainment,"['ary', 'ary digital', 'new Pakistani dramas', 'Kabhi Main Kabhi Tum episode 26', 'watch Kabhi Main Kabhi Tum ep 26', 'kabhi main kabhi tum new drama', 'new drama kabhi mein kabhi tum', 'New drama Fahad Mustafa kabhi main kabhi tum', 'Kabhi Main Kabhi Tum', 'ARY Digital', 'ARY', 'Fahad Mustafa', 'Hania Aamir', 'Pakistani drama 2024', 'Pakistani drama 2024 Kabhi Main Kabhi Tum ep 26', 'latest episode 26 kabhi mein kabhi tum', 'new episode kabhi mein kabhi tum', 'hania amir new drama', 'Pakistani serial']",PT38M5S,hd,true,17279667,317976,0,0,8817
5Q6A7DL1nis,Anurager Chhowa | অবশেষে কি কাছাকাছি এলো সূর্য - দীপা? প্রতিদিন 9:30 PM ।,"Anurager Chhowa | অবশেষে কি কাছাকাছি এলো সূর্য - দীপা?
প্রতিদিন 9:30 PM । 

#AnuragerChhowa #অনুরাগেরছোঁয়া #StarJalsha #স্টারজলসা #DeepaSurjo #bengaliserial #banglanatok",2024-10-07T08:55:00Z,UCvMd32ON30vh2bd-_A5KA1A,Star Jalsha,24,Entertainment,[],PT3M22S,hd,false,1015273,10489,0,0,165
19yQw8YDk4Q,Drone Crash Hogya 😭 Tut Gaya,"Folllow  me on Instagram- https://www.instagram.com/souravjoshivlogs/?hl=en
 
I hope you enjoyed this video

hit likes.
And do subscribe to my channel

Thank you so much for watching

god bless you all.
lots of  ❤️

( For Collaboration - officialsouravjoshivlogs@gmail.com",2024-10-09T02:30:01Z,UCjvgGbPPn-FgYeguc5nxG4A,Sourav Joshi Vlogs,22,People & Blogs,"['sourav joshi', 'sourav joshi vlogs', 'family vlogs', 'daily vlogs', 'piyush joshi', 'piyush joshi vlogs', 'sourav joshi arts', 'vlogs', 'family vlog', 'KUNALI', 'KUNALI JOSHI', 'KUNALI JOSHI VLOGS', 'kunali', 'kunali vlogs', 'kunali vlog', 'kunali k toys', 'kunali ka dant tut gya', 'ipl', 'ipl match', 'ipl match vlog', 'new gaming pc', 'new gaming pc vlog', 'gaming pc', 'kunali ka gaming pc', 'gaming pc for kunali', 'Secret Room']",PT10M19S,hd,false,3376665,187616,0,0,5906
PP2SxvO_sy0,કળીયુગ ના ફેલ દિકરા//Gujarati Comedy Video//કોમેડી વિડીયો SB HINDUSTANI,"…..All of our videos are made for entertainment.
Every video has nothing to do with reality.....


****અમારા વિડીયોમા અમે કોઇપણ જાતી-ધર્મ નો વિરોધ કરતા નથી*****

અમારા દરેક વિડીયો ફેમીલી સાથે જોઈ સકાય છે

અમારી ચેનલના વીડીયો તમને ગમતા હોય તો અમારી ચેનલને સબસ્ક્રાઇબ કરવા નમ્ર વિનંતી 🙏

Director:-Balwantsinh Vamaiya

Office management:-Bharatsinh Vamaiya

Story by:-Vaghubha &Zalubha 

Editor :-Balwantsinh Vamaiya//Vaghubha Vamaiya//Abhik//DK

Camera men:-Balwantsinh Vamaiya & Abhik

Music:-SB STUDIO PATAN

Acting :-Mafukaka//Singer Mahindrsinh Vamaiya//Bhupatsinh//Vaghubha//Zalubha//Dashrathsinh//Bhavesh//Abhik//Balwantsinh//Bharatsinh

CHENAL
SB HINDUSTANI 
SB OFFICIAL PATAN
SB FITNESS PATAN
SB STUDIO PATAN
SB HINDUSTANI VLOG@ Blooper

FB PAGE 
SB HINDUSTANI 
SB OFFICIAL PATAN
BALLU
ABHA NI DHAMAL",2024-10-09T01:30:13Z,UC64YBTd2J6_747v1p3sSNTQ,S.B HINDUSTANI,23,Comedy,[],PT39M47S,hd,false,810869,52669,0,0,1741
0Z3I8TSUwLI,"Hey Minnale | Amaran | Sivakarthikeyan, Sai Pallavi | GV Prakash | Rajkumar| Kamal Haasan| Mahendran","For more latest songs & videos, subscribe 👉 @SaregamaTamil 

Presenting the melodious first single ""Hey Minnale"" from 'Amaran' starring Sivakarthikeyan, Sai Pallavi and others. Directed by Rajkumar Periasamy. A G V Prakash Musical!

Song Credits:-
Hey Minnale
Album / Movie : Amaran
Composed by GV Prakash
Lyrics - Karthik Netha
Vocals - Haricharan & Shweta Mohan
Programmer : Aswin Sathya
Flutes : Lalith Talluri
Solo Violin : Sai Rakshith
Rhythms : Kalyan
Guitars and Bass : Sandeep Mohan
Recorded by Sanjai Arakkal At Sonic Island studios, Kochi
Vocals Recorded by Ashwin George John at Sounds Right studio, Chennai and Midhun Manoj at
Soundtown Studios
Mixed and Mastered by Jehovahson Alghar, Divine labs
Assistant Sound Engineer : Roopash Tiwari, Divine labs
Divine labs Musicians
Assistant : P Rajamurugan

Movie Credits:-
Starring: Sivakarthikeyan, Sai Pallavi
Written & Directed by: Rajkumar Periasamy
Banner: Raajkamal Films International & Sony Pictures International Productions
Produced by : Kamal Haasan, Sony Pictures International Productions, R. Mahendran
Co- Produced by: Vakil Khan (God Bless Entertainment)
Music: G V Prakash Kumar
Cinematographer: CH Sai
Action: Anbariv
Action Director: Stefan Richter
Editor: R. Kalaivannan
Dance Choreography: Sherif
Production Design: Rajeevan
Costume designers: Amritha Ram, Sameera Saneesh, V. Sai
Make Up : Altaf Assu Mammoo, U K Sasikumar
Dialogue Writer: Rajkumar Periasamy
Stills: D.Narendran
Publicity Designer: Gopi Prasannaa
PRO: Diamond Babu & Sathish Kumar, Vamsi Shekar
Subtitles - Rekhs
Sound Designer: Sync Cinema
Sound Mixer : Kannan Ganpat
VFX: Spectre Post
DI: Pixel Light Studio
Production Controller: M. Senthel
Associate Director: Naveen Senthilnathan
Digital Marketing : Magizh Mandram
Executive Producer: S. Disney

Lyrics:
Male : Hey Minnale Hey Minnale
En Kannilae Nenjilae
Sollonaa Kannalae

Female : Chakkare En Chakkare
Melmellamaai Chellamaai
Konjuthae Mounamae

Male : Snegamoo..? Premamoo..?
Eedilaa Neyamoo
Perila Maayamoo
Kelviyae Sugamoo..?

Female : Yaavumae Maaruthae
Boomithaan Ithuvoo
Chakkare Chakkare Chakkare..

Male : Karaimeethilae Iru Paathamai
Vaa Vaazhalam Vaazhalam
Mounamai Thedalaam

Female : Kadal Meethilae
Vizhum Thooralai
Naam Thooralam
Thooriyae Theeralam

Male : Ival Irul Poosiya Nedunjalayil
Oli Pol Sirippal
Viral Viral Soodiya
Narumpoovena Viralai Pidippai

Female : Siru Kudai Meeriya
Malai Polave Naal Poguthae
Peruvaram Vaangiya
Thavam Polavae Vaazhvaanathae

Male : Hey Minnale Hey Minnale
En Kannilae Nenjilae
Sollonaa Kannalae

Female : En Ullilae En Ullilae
Melmellamaai Chellamaai
Konjuthae Mounamae

Male : Snegamoo..? Premamoo..?
Eedilaa Neyamoo
Perila Maayamoo
Kelviyae Sugamoo..?

Female : Yaavumae Maaruthae
Boomithaan Ithuvoo
Chakkare Chakkare Chakkare..

Label: Saregama India Limited, A RPSG Group Company

 
To buy Carvaan, visit https://www.saregama.com/carvaan/tamil
To buy virus free original tracks, visit  https://www.saregama.com/musicstore
Follow us on: YouTube: @saregamatamil
Facebook: http://www.facebook.com/Saregamatamil
X: https://twitter.com/saregamasouth

#SaiPallavi #Sivakarthikeyan #Amaran #SaregamaTamil",2024-10-04T13:50:48Z,UCzee67JnEcuvjErRyWP3GpQ,Saregama Tamil,10,Music,"['hey minnale', 'hey minnale song', 'hey minnale video', 'hey minnale amaran song', 'amaran', 'amaran movie', 'amaran sk movie', 'amaran sivakarthikeyan', 'sivakarthikeyan sai pallavi', 'Haricharan', 'Shweta Mohan', 'g v prakash', 'amaran g v prakash', 'g v prakash songs', 'g v prakash music', 'g v prakash love songs', 'g v prakash love hits', 'g v prakash melodies', 'g v prakash flute music', 'major mukund story', 'sai pallavi dance', 'sai pallavi sivakarthikeyan', 'sivakathikeyan\xa0dance']",PT4M7S,hd,false,7268286,149024,0,0,3248
ocojNHZt8u4,Vettaiyan Movie Review | Vettaiyan Public Review | Vettaiyan Review | Rajinikanth,"#vettaiyan#vettaiyanreview#rajinikanth 
Vettaiyan Movie Review | Vettaiyan Public Review | Vettaiyan Review | Rajinikanth 


VETTAIYAN, vettaiyan, Vettaiyan review, Vettaiyan movie, Vettaiyan movie review, Vettaiyan public review, Vettaiyan public reaction, Vettaiyan movie reaction, Vettaiyan public opinion, Vettaiyan meme review, bingo box, tamil cinima review, tamil talkies, Vettaiyan blue sattai, Vettaiyan its prashanth, Vettaiyan its prashanth review, tamil movie review, Vettaiyan public respons, Vettaiyan fdfs, Vettaiyan blue sattai review, Vettaiyan celebration, Rajinikanth, rajinikanth, vettaiyan, rajinikanth vettaiyan, vettaiyan song, Vettaiyan fdfs review, vettaiyan review, vettaiyan public review, vettaiyan movie review, vettaiyan fans review, Vettaiyan fdfs, Vettaiyan fdfs review, vettaiyan movie, Vettaiyan public opinion, Vettaiyan theater response, Vettaiyan response, Vettaiyan boxoffice, Vettaiyan fdfs show, Vettaiyan response, Vettaiyan fdfs, Vettaiyan fdfs review, vettaiyan response, vettaiyan theatre response, vettaiyan response, vettaiyan review, vettaiyan fdfs review, vettaiyan fdfs response, rajinikanth vettaiyan movie, rajinikanth video, rajinikanth interview, rajini interview, rajinikanth speech, rajini video , vettaiyan tamil tube, first junction, tamil news, Vetaiyan, vetaiyan review, vetaiyan movie review, vettaiyan review tamil, vettaiyan tamil review, vettaiyan tamil, vettaiyan tamil review, tamil vettaiyan review, vettaiyan tamil movie review, rajini vettaiyan review, rajinikanth in theather, vetaiyan public review, chennai day, cineulagam, chennai times, Bingoobox, Bingoo box, tamil review, tamil movie review, tamil cinema, tamil fdfs review, vettaiyan fdfs, vettaiyan fdfs response, vettaiyan response, வேட்டையன், vettaiyan boxoffice, vettaiyan fdfs boxoffice, vettaiyan interview, vettaiyan success meet, vettaiyan press meet, vettiayan pressmeet, vettaiyan full movie, Vettaiyan movie, Vettaiyan full online movie, vettaiyan full movie download, vettaiyan movie download, vettaiyan movie scene, vettaiyan movie scenes, vettaiyan movie comedy, vettaiyan comedy, vettaiyan full movie online, vettaiyan fdfs video, vettaiyan opening scene, vettaiyan entry, vettaiyan rajini entry, vettaiyan scenes, vettaiyan scene, vettaiyan spoof, vettaiyan sneak peak, vettaiyan full movie, vettaiyan full movie, Vettaiyan full movie download, Vettaiyan review, Vettaiyan review, Vettaiyan movie review, Vettaiyan public review, Vettaiyan public opinion, Vettaiyan fans review, Vettaiyan actors review, vettaiyan review, vettaiyan fdfs review, vettaiyan fdfs celebration, rohini silver screen, Rajinikanth vettaiyan theater, tmvettaiyan kasi theater, vettaiyan vetri theater, Vettaiyan audience review, Vettaiyan response, vettaiayn fans response, VETAIYAN, Vettaiyan story, vettaiyan opening, vettaiyan opening scene, vettaiyan rajini entry scene, vettaiyan songs, blue sattai vetaiyan review, vetaiyan blue sattai review , vettaiyan blue sattai , vettaiyan tamil takies, vettaiyan tamil takies review, vettaiyan its prashanth review, vettaiyan prashanth review, vettaiyan family audience, vettaiyan news, vettaiyan tamil review, vettaiyan Malayalam review, vettaiyan telugu review, vettaiyan kannada review, vettaiyan telugu review, vettaiyan review tamil, vettaiyan review malayalam, vettaiyan review kannada, vettaiyan review telugu, vettaiyan download, vettaiyan review, vettaiyan video songs, vettaiyan glimpse, vettaiyan reaction, vettaiyan reaction by foreigners, vettaiyan foreigners review, vettaiyan review, vettaiyan foreigners review, vettaiyan review tamil, vettaiyan review hindi, vettaiyan hindi review, vettaiyan review tamil public, superstar rajinikanth vettaiyan, vettaiyan ringtone, vettaiyan status download, vettaiyan download, vetaiyan review, tamil new movie, tamil 360, tamil news, ratan tata, ratan tata news, ratan tata news tamil, ratan tata tamil, ratan tata news tamil, ratan tata history, Ratan tata family, ratan tata video, ratan tata live, ratan tata live news, ratan tata news live, ratan tata interview, ratan tata speech, tamil cinema news, tamil new movies, tamil360, manasilayo song, manasilayo, manasilayo video song, anirudh bgm, vettaiyan anirudh bgm, hunter vantaar, hunter vantaar bgm, hunter vantaar song",2024-10-10T00:11:14Z,UC-qQac_ZLmIPV4q8zdPBGvw,Tamil 360,24,Entertainment,"['vettaiyan', 'vettaiyan movie', 'vettaiyan movie review', 'vettaiyan review', 'vettaiyan public review', 'vettaiyan public opinion', 'vettaiyan reaction', 'Rajinikanth', 'superstar rajinikanth', 'vetaiyan', 'vetaiyan review', 'vetaiyan movie review', 'vetaiyan public review', 'rajinikanth vettaiyan', 'Superstar', 'vettaiyan response', 'vettaiyan boxoffice collection', 'vettaiyan fdfs review', 'vettaiyan fdfs', 'tamil cinema news', 'tamil movie review', 'ratan tata', 'ratan tata news', 'ratan tata tamil']",PT2M49S,hd,false,508733,6915,0,0,344
acz03iI3TNo,Oru Vadakkan Veeragatha Official Re-Release Teaser | Hariharan | Mammootty | Suresh Gopi | Maadhavi,"Presenting You The Official Teaser Of Malayalam Movie Oru Vadakkan Veeragatha Directed By Hariharan.

Directed by - Hariharan
Written by - M. T. Vasudevan Nair
Produced by - P. V. Gangadharan
Music by - Bombay Ravi

Teaser Cuts : Linto Kurian

Starring -  Mammootty, Suresh Gopi, Balan K. Nair, Captain Raju, Maadhavi

#OruVadakkanVeeragatha #mammootty #sureshgopi 


DIGITAL PARTNER : AVENIR TECHNOLOGY 

► Subscribe to Matinee Now  : http://bit.ly/3bB8BmS
► Like facebook page  : https://rb.gy/pei42f
► Follow instagram page : https://rb.gy/j4evid

|| ANTI-PIRACY WARNING ||

This content is Copyrighted to MATINEE NOW . Any unauthorized reproduction, redistribution or re-upload is strictly prohibited. Legal action will be taken against those who violate the copyright of the same",2024-10-07T14:00:29Z,UCN8O3J_z9fdoF1xrYK89uOQ,Matinee Now,1,Film & Animation,"['Oru Vadakkan Veeragatha Official Teaser', 'malayalam 4k remastered', 'Oru Vadakkan Veeragatha Movie', 'Oru Vadakkan Veeragatha Trailer', 'Oru Vadakkan Veeragatha Malayalam Movie', 'Oru Vadakkan Veeragatha', 'mammootty', 'mammootty malayalam full movie', 'mammootty movies', 'suresh gopi', 'old malayalam movies', 'Superhit Malayalam Movies', 'Comedy Movies Malayalam', 'Horror Movies Malayalam', 'Manichitrathazhu Movie Hd', 'Malayalam Movie Manichitrathazhu', 'Evergreen hit movies malayalam']",PT1M37S,hd,true,225262,10173,0,0,1335
Lae8UyGR3xg,"Suman Indori On Location: Kritka ने मारा थप्पड़ Devika को, Tirth पर फूटा गुस्सा| Colors TV | IWMBuzz","In Colors TV's Suman Indori, After the wedding, Devika welcomes Suman and Tirth. Kritka gets angry and slapsDevika #sumanindori #zainimam #ashnoorkaur #iwmbuzz 

Log On To Our Official Website: https://www.iwmbuzz.com/

IWMBuzz is your one-stop destination for all the latest news and updates from the Digital, Television and Bollywood Industry all under one roof and only a few clicks away.

Download IWMBuzz App and stay updated

Android Download: https://play.google.com/store/apps/details?id=com.iwmbuzz.indianwikimedia

IOS Download: https://itunes.apple.com/in/app/iwmbuzz/id1419104891?mt=8

Like us on Facebook - https://www.facebook.com/iwmbuzz 
Follow us on Instagram- https://www.instagram.com/iwmbuzz
Follow us on Twitter -https://twitter.com/iwmbuzz
Follow us on Google News -https://news.google.com/publications/CAAqBwgKMM3KhAsw2bmBAw",2024-10-09T09:30:08Z,UC6kVgR3F2bSSRJqOyQm90Ug,IWMBuzz,24,Entertainment,"['tv show reviews', 'tv news', 'telly news', 'suman indori episode 1', 'suman indori today full episode', 'suman indori new promo', 'suman indori serial', 'suman indori episode', 'suman indori today episode', 'suman indori episode 17', 'suman indori episode 16', 'suman indori episode 15', 'suman indori episode 18', 'zain imam serial', 'zain imam new serial episode 1', 'zain imam and ashnoor kaur', 'zain imam and ashnoor kaur new serial', 'zain imam and ashnoor kaur interview', 'Suman Indori On Location']",PT2M30S,hd,false,379829,2848,0,0,19
FMJCjRU1W_s,Mohammad Faiz - Tu Hi Tu | Jitendra Kumar | Zahrah S Khan | Arvvindr S Khaira | Bunny | Sagar,"Desi Melodies presents ""Tu Hi Tu,"" a beautiful romantic track sung by the prodigy Mohammad Faiz. This one’s all about that dreamy, heart-touching vibe where Bunny has created a tune that’ll stay in your head, and Sagar’s lyrics hit right in the feels. Starring Jitendra Kumar and Zahra S Khan, the short film directed by Arvvindr S Khaira is all about their sweet love story, capturing the kind of love that makes you forget everything else.

Listen to ‘Tu Hi Tu‘ on your favourite streaming platform - https://umgindia.lnk.to/THT

Singer - Mohammad Faiz
Featuring - Jitendra Kumar, Zahrah S Khan
Music Composer and Producer - Bunny
Lyricist - Sagar
Director - Arvvindr S Khaira 
Mix Master - Hanish Taneja 
Guitars - Shomu Seal
Chorus - Shubham - Mehram - Jatin

Special Thanks - Azeem Dayani for DCA

Creative Director/Video Supervisor - Amanninder Singh
DOP - Alpesh
Chief AD - Sukhman Sukhu
Assistant Director - Mr Black and Tarlok Singh
Editor - Adele 
Colorist - Onkar Singh
VFX for Sync Part - Fury VFX
Dop for Sync Part - Shinda Singh
VFX - Eastape Films
Styling - Denish And Harry
Reels - Alex
Production House - Metro Talkies
Line Producer - Bunty Bhatia 
Ronin Operator - Rupi
Casting - Niché Creations

Digital Distribution - Universal Music 
Producers - Arvvindr S Khaira, Jaani
Project Manager - Dilraj Nandha
Project Co-ordinator - Deepti Sharma
Label Relations and Marketing Manager - Sidhantha Jain 

Label - Desi Melodies 
https://www.instagram.com/desimelodies/

#MohammadFaiz #ZahrahKhan #DesiMelodies",2024-10-09T09:28:19Z,UC783dnzJqf2ghHp_pFLYbGA,DM - Desi Melodies,10,Music,"['Faiz', 'Mohamaad faiz', 'mohammad faiz', 'Faizz', 'Jitu', 'Jitnedra', 'Zara', 'Zarah Khan', 'Zara Khan', 'Zaara Khan', 'Tu hi tu', 'tu hee tu', 'tu he tu', 'dekha tenu', 'dekkha tennu', 'dekha', 'mahi', 'mr and mrs mahi', 'jahanvi kapoor song', 'Janhvi Kapoor', 'Mohd. Faiz', 'Jaani', 'Latest hindi songs', 'latest punjabi songs', 'love songs', 'romantic songs', 'latest reel trends', 'reel trending', 'shorts trending', 'punjabi songs', 'new punjabi songs', 'trending reels', 'latest 2024 songs', 'latest hits', 'punjabi songs 2024', 'jeetu']",PT4M14S,hd,false,955221,80034,0,0,8164
